4,4,Be,20200,0,0+,,720,20,KEV,6e-22,0,A,50,0,N,,0,,,,= 0,,,,,
4,4,Be,20900,0,4-,,1.6,2,MEV,2.848e-22,3.56e-23,P,,0,,,,,,,,,,,,
4,4,Be,21500,0,3(+),,1.1,,MEV,4.143e-22,0,P,,0,N,,0,IT,,0,,,,,,
4,4,Be,22000,0,1-,AP,4,,MEV,1.139e-22,,IT,,0,P,,0,,,,= 1,,,,,
4,4,Be,22240,20,2+,AP,0.8,,MEV,5.696e-22,,A,,0,D,,0,P,,0,= 0,,,,,
4,4,Be,24000,0,(1 2)-,AP,7,,MEV,6.51e-23,,IT,,0,A,,0,P,,0,= 1,,,,,
4,4,Be,25200,0,2+,,,,,,,A,,0,D,,0,P,,0,= 0,,,,,
4,4,Be,25500,0,4+,,,,,,,A,,0,D,,0,,,,= 0,,,,,
4,4,Be,27494.1,1.8,0+,,5.5,20,KEV,8.29e-20,3.013e-20,N,39.4,0,D,27,0,3H,11.7,0,= 2,,,,,
4,4,Be,28600,0,,,,,,,,IT,,0,P,,0,,,,,,,,,
4,5,Be,1684,20,1/2+,,214,5,KEV,2.1e-21,0,N,100,0,IT,0.0000014,0,,,,,,,,,
4,5,Be,2429.4,1.3,5/2-,,0.78,13,KEV,5.842e-19,9.7372e-20,N,7,1,A,1,0,IT,0.00012,0,,,,,,
4,5,Be,2780,120,1/2-,,1.10,12,MEV,4.143e-22,4.5193e-23,N,100,0,,,,,,,,,,,,
4,5,Be,3049,9,5/2+,,282,11,KEV,1.6e-21,1e-22,N,87,0,IT,0.000001,0,,,,,,,,,
4,5,Be,4704,25,(3/2)+,,743,55,KEV,6e-22,0,N,100,0,IT,0.0000016,0,,,,,,,,,
4,5,Be,6380,60,7/2-,,1.21,23,MEV,3.766e-22,7.1587e-23,N,100,0,IT,0.000000068,0,,,,,,,,,
4,5,Be,6760,60,9/2+,,1.33,9,MEV,3.426e-22,2.3186e-23,N,100,0,IT,0,0,,,,,,,,,
4,5,Be,11282,22,(7/2-),,575,50,KEV,8e-22,1e-22,N,15,0,,,,,,,,,,,,
4,5,Be,11810,20,5/2-,,400,30,KEV,1.1e-21,1e-22,N,100,0,IT,0,0,,,,= 1/2,,,,,
4,5,Be,13790,30,(5/2- 7/2-),,590,60,KEV,8e-22,1e-22,N,100,0,IT,0,0,,,,= 1/2,,,,,
4,5,Be,14392.2,1.8,3/2-,,365,29,EV,1.2e-18,1e-19,N,52.6,0,A,43,0,IT,4.4,0,= 3/2,,,,,
4,5,Be,15100,50,,,,,,,,IT,0,0,,,,,,,,,,,,
4,5,Be,15970,30,,AP,300,,KEV,1.5e-21,,IT,0,0,,,,,,,= 1/2,,,,,
4,5,Be,16671,8,(5/2+),,41,4,KEV,1.11e-20,1.1e-21,IT,0,0,,,,,,,,,,,,
4,5,Be,16977.1,0.5,1/2-,,389,10,EV,1.2e-18,0,N,74,0,A,62,0,D,15.9,0,= 3/2,,,,,
4,5,Be,17300,5,(5/2)-,,195,,KEV,2.3e-21,0,N,100,0,IT,0.000046,0,A,0,0,,,,,,
4,5,Be,17495,5,(7/2)+,,47,,KEV,9.7e-21,0,N,100,0,IT,0.000017,0,A,0,0,,,,,,
4,5,Be,18020,50,,,,,,,,IT,0,0,,,,,,,,,,,,
4,5,Be,18580,40,,,,,,,,N,100,0,A,0,0,IT,0,0,,,,,,
4,5,Be,18650,50,(5/2-),,0.3,1,MEV,1.519e-21,5.0633e-22,P,100,0,,,,,,,,,,,,
4,5,Be,19200,50,,,310,80,KEV,1.5e-21,4e-22,N,100,0,3H,0,0,P,0,0,,,,,,
4,5,Be,19465,45,(9/2+),,0.6,3,MEV,7.595e-22,3.7975e-22,IT,0,0,,,,,,,,,,,,
4,5,Be,19900,200,,,,,,,,N,100,0,IT,0,0,,,,,,,,,
4,5,Be,20510,30,,,0.6,1,MEV,7.595e-22,1.2658e-22,P,100,0,IT,0,0,D,0,0,,,,,,
4,5,Be,20750,30,,,0.68,9,MEV,6.701e-22,8.8696e-23,N,100,0,3H,0,0,IT,0,0,,,,,,
4,5,Be,21400,200,,,,,,,,N,100,0,IT,0,0,,,,,,,,,
4,5,Be,22400,200,,,,,,,,N,100,0,IT,0,0,,,,,,,,,
4,5,Be,23800,200,,,,,,,,N,100,0,IT,0,0,,,,,,,,,
4,5,Be,27000,500,,,,,,,,N,100,0,IT,0,0,,,,,,,,,
4,6,Be,3368.03,0.03,2+,,125,12,FS,0.000000000000125,0.000000000000012,IT,100,0,,,,,,,= 1,,,,,
4,6,Be,5958.39,0.05,2+,LT,55,,FS,0.000000000000055,0,IT,100,0,,,,,,,= 1,,,,,
4,6,Be,5959.9,0.6,1-,,,,,,,IT,100,0,,,,,,,= 1,,,,,
4,6,Be,6179.3,0.7,0+,,0.8,+3-2,PS,0.0000000000008,0.0000000000003,IT,100,0,,,,,,,= 1,,,,,
4,6,Be,6263.3,5,2-,,,,,,,IT,100,0,,,,,,,= 1,,,,,
4,6,Be,7371,1,3-,,15.7,5,KEV,2.9e-20,9.2e-22,IT,0,0,N,0,0,,,,= 1,,,,,
4,6,Be,7542,1,2+,,6.3,8,KEV,7.23e-20,9.19e-21,A,3.5,1.2,N,0,0,,,,= 1,,,,,
4,6,Be,9270,0,(4-),,150,20,KEV,3e-21,4e-22,N,0,0,,,,,,,= 1,,,,,
4,6,Be,9560,20,2+,,141,10,KEV,3.2e-21,2e-22,A,0.16,0.04,N,0,0,,,,= 1,,,,,
4,6,Be,10150,20,3-,,296,15,KEV,1.5e-21,1e-22,A,0,0,,,,,,,,,,,,
4,6,Be,10570,30,GE 1,,,,,,,A,0,0,N,0,0,,,,= 1,,,,,
4,6,Be,11230,50,,,200,80,KEV,2.3e-21,9e-22,A,0,0,,,,,,,,,,,,
4,6,Be,11760,20,(4+),,121,10,KEV,3.8e-21,3e-22,A,0,0,,,,,,,,,,,,
4,6,Be,11930,100,(5-),,200,80,KEV,2.3e-21,9e-22,A,0,0,,,,,,,,,,,,
4,6,Be,13050,100,,,290,130,KEV,1.6e-21,7e-22,A,0,0,,,,,,,,,,,,
4,6,Be,13850,50,,,330,150,KEV,1.4e-21,6e-22,A,0,0,,,,,,,,,,,,
4,6,Be,14680,100,,,310,140,KEV,1.5e-21,7e-22,A,0,0,,,,,,,,,,,,
4,6,Be,17790,0,,,112,35,KEV,4.1e-21,1.3e-21,A,0,0,3H,0,0,N,0,0,,,,,,
4,6,Be,18150,50,(0-),,90,30,KEV,5.1e-21,1.7e-21,3H,0,0,,,,,,,,,,,,
4,6,Be,18550,0,,,310,,KEV,1.5e-21,0,3H,0,0,N,0,0,,,,,,,,,
4,6,Be,19800,0,,,,,,,,P,0,0,,,,,,,,,,,,
4,6,Be,20800,100,,,,,,,,A,0,0,,,,,,,,,,,,
4,6,Be,21216,23,(2-),,,,,,,3H,0,0,P,0,0,N,0,0,,,,,,
4,6,Be,21800,100,,AP,200,,KEV,2.3e-21,,D,0,0,P,0,0,,,,,,,,,
4,6,Be,22400,100,,AP,250,,KEV,1.8e-21,,3H,0,0,P,0,0,N,0,0,,,,,,
4,6,Be,23000,100,,,,,,,,P,0,0,,,,,,,,,,,,
4,6,Be,23350,50,,,,,,,,A,0,0,3H,0,0,D,0,0,,,,,,
4,6,Be,23650,50,,,,,,,,A,0,0,3H,0,0,P,0,0,,,,,,
4,6,Be,24000,100,,AP,150,,KEV,3e-21,,A,0,0,3H,0,0,D,0,0,,,,,,
4,6,Be,24250,50,,AP,200,,KEV,2.3e-21,,A,0,0,3H,0,0,D,0,0,,,,,,
4,6,Be,24600,100,,AP,150,,KEV,3e-21,,D,0,0,P,0,0,,,,,,,,,
4,6,Be,24800,100,,AP,100,,KEV,4.6e-21,,P,0,0,D,0,0,,,,,,,,,
4,6,Be,25050,100,,AP,150,,KEV,3e-21,,A,0,0,D,0,0,,,,,,,,,
4,6,Be,25600,100,,,,,,,,A,0,0,D,0,0,P,0,0,,,,,,
4,6,Be,25950,50,,AP,300,,KEV,1.5e-21,,D,0,0,,,,,,,,,,,,
4,6,Be,26300,100,,AP,100,,KEV,4.6e-21,,3H,0,0,D,0,0,,,,,,,,,
4,6,Be,26800,100,,,,,,,,A,0,0,D,0,0,P,0,0,,,,,,
4,6,Be,27200,200,,,,,,,,A,0,0,3H,0,0,D,0,0,,,,,,
4,7,Be,320.04,0.1,1/2-,,115,10,FS,0.000000000000115,0.00000000000001,IT,100,0,,,,,,,,,,,,
4,7,Be,1783,4,5/2+,,100,10,KEV,4.6e-21,5e-22,N,100,0,,,,,,,,,,,,
4,7,Be,2654,10,3/2-,,206,8,KEV,2.2e-21,1e-22,N,100,0,,,,,,,,,,,,
4,7,Be,3400,6,3/2-,,122,8,KEV,3.7e-21,2e-22,N,100,0,,,,,,,,,,,,
4,7,Be,3889,1,(3/2+ 5/2-),LT,8,,KEV,5.7e-20,,N,,0,,,,,,,,,,,,
4,7,Be,3955,1,3/2-,,10,5,KEV,4.56e-20,2.28e-20,N,,0,,,,,,,,,,,,
4,7,Be,5255,3,5/2-,,45,10,KEV,1.01e-20,2.3e-21,N,,0,,,,,,,,,,,,
4,7,Be,5849,10,1/2+,,139,17,KEV,3.3e-21,4e-22,N,,0,,,,,,,,,,,,
4,7,Be,6510,50,,,120,50,KEV,3.8e-21,1.6e-21,N,,0,,,,,,,,,,,,
4,7,Be,6705,21,(7/2-),,40,20,KEV,1.14e-20,5.7e-21,N,,0,,,,,,,,,,,,
4,7,Be,7030,50,(5/2-),,0.30,10,MEV,1.519e-21,5.06333e-22,N,,0,,,,,,,,,,,,
4,7,Be,8813,25,3/2- (9/2-),,0.20,5,MEV,2.2785e-21,5.69625e-22,N,,0,,,,,,,,,,,,
4,7,Be,10590,50,5/2-,,210,40,KEV,2.2e-21,4e-22,A,,0,N,,0,,,,,,,,,
4,7,Be,18190,140,,,1.5,4,MEV,3.038e-22,8.101e-23,A,,0,3H,,0,N,,0,,,,,,
4,8,Be,2102,12,2+,,,,,,,IT,,0,,,,,,,= 2,,,,,
5,3,B,769.5,2.5,1+,,35.6,6,KEV,1.28e-20,2.2e-22,P,100,0,IT,0.00007,0,,,,,,,,,
5,3,B,2320,20,3+,,350,30,KEV,1.3e-21,1e-22,P,100,0,IT,0.000029,0,,,,= 1,,,,,
5,4,B,1500,-1,,AP,1.2,,MEV,3.798e-22,,P,100,0,A,0,0,,,,,,,,,
5,4,B,2345,11,5/2-,,81,5,KEV,5.6e-21,3e-22,A,99.5,0,P,0.5,0,,,,= 1/2,,,,,
5,4,B,2751,25,5/2+,,614,37,KEV,7e-22,0,P,100,0,,,,,,,= 1/2,,,,,
5,4,B,2780,160,1/2-,,3.13,20,MEV,1.456e-22,9.303e-24,P,90,0,A,10,0,,,,,,,,,
5,4,B,4800,100,,,1.2,2,MEV,3.798e-22,6.329e-23,A,100,0,,,,,,,,,,,,
5,4,B,6985,50,7/2-,,2.18,15,MEV,2.09e-22,1.4383e-23,P,100,0,,,,,,,= 1/2,,,,,
5,4,B,11640,50,(7/2)-,,780,45,KEV,6e-22,0,P,100,0,,,,,,,= 1/2,,,,,
5,4,B,12160,40,,,455,20,KEV,1e-21,0,A,74,10,P,24,4,,,,= 1/2,,,,,
5,4,B,14010,70,,,0.39,11,MEV,1.1685e-21,3.29566e-22,P,100,0,,,,,,,= 1/2,,,,,
5,4,B,14655,2.5,3/2-,,0.377,38,KEV,1.2088e-18,1.218372e-19,A,46,0,P,44,0,IT,4.09,0,= 3/2,,,,,
5,4,B,17076,4,,,22,5,KEV,2.07e-20,4.7e-21,3HE,100,0,IT,0,0,,,,= 3/2,,,,,
5,4,B,17190,25,,,113,24,KEV,4e-21,9e-22,P,100,0,3HE,0,0,D,0,0,,,,,,
5,4,B,17638,10,,,71,7,KEV,6.4e-21,6e-22,P,100,0,A,0,0,3HE,0,0,,,,,,
5,4,B,18600,300,,,1000,,KEV,5e-22,0,P,100,0,3HE,0,0,,,,,,,,,
5,5,B,718.38,0.011,1+,,0.7070,34,NS,0.000000000707,0.0000000000034,IT,100,0,,,,,,,= 0,0.63,,,,
5,5,B,1740.05,0.04,0+,,4.9,21,FS,0.0000000000000049,0.0000000000000021,IT,100,0,,,,,,,= 1,,,,,
5,5,B,2154.27,0.45,1+,,1.48,14,PS,0.00000000000148,0.00000000000014,IT,100,0,,,,,,,= 0,,,,,
5,5,B,3587.13,0.48,2+,,102,7,FS,0.000000000000102,0.000000000000007,IT,100,0,,,,,,,= 0,,,,,
5,5,B,4774,0.5,3+,,7.8,12,EV,5.84e-17,8.99e-18,A,99.8,0,IT,0.23,0,,,,= 0,,,,,
5,5,B,5110.3,0.6,2-,,0.978,66,KEV,4.66e-19,3.14445e-20,A,100,0,IT,0.0033,0,,,,= 0,,,,,
5,5,B,5163.9,0.6,2+,,1.79,40,EV,2.546e-16,5.689e-17,IT,84,0,A,16,0,,,,= 1,,,,,
5,5,B,5182,8,1+,,110,10,KEV,4.1e-21,4e-22,A,100,0,IT,0.000054,0,,,,= 0,,,,,
5,5,B,5919.5,0.6,2+,,5.82,6,KEV,7.83e-20,8.07e-22,A,100,0,IT,0.0024,0,,,,= 0,,,,,
5,5,B,6024.9,0.5,4+,,0.052,19,KEV,8.7635e-18,3.202034e-18,A,99.79,0,IT,0.21,0,,,,,,,,,
5,5,B,6129.1,2.5,3-,,1.52,8,KEV,2.998e-19,1.5779e-20,A,95.5,0,D,3.1,0,IT,1.4,0,,,,,,
5,5,B,6560.1,1,(4)-,,25.2,11,KEV,1.81e-20,7.9e-22,A,100,0,IT,0,0,,,,,,,,,
5,5,B,6875,5,1-,,120,4,KEV,3.8e-21,1e-22,IT,0.00124,0,A,0,0,D,0,0,= 0&1,,,,,
5,5,B,7004,5,3+,,98,6,KEV,4.7e-21,3e-22,A,0,0,P,0,0,D,0,0,,,,,,
5,5,B,7428,5,1-,,94,9,KEV,4.8e-21,5e-22,IT,0.0051,0,A,0,0,P,0,0,= 0&1,,,,,
5,5,B,7470,4,2+,,65,10,KEV,7e-21,1.1e-21,P,100,0,IT,0.018,0,,,,,,,,,
5,5,B,7479,2,2-,,74,4,KEV,6.2e-21,3e-22,IT,0.0072,0,P,0,0,,,,= 1,,,,,
5,5,B,7559.9,0.4,0+,,2.65,18,KEV,1.72e-19,1.168e-20,IT,0.23,0,P,0,0,,,,= 1,,,,,
5,5,B,7666,27,(1+),,247,19,KEV,1.8e-21,1e-22,P,30,0,A,0,0,D,0,0,,,,,,
5,5,B,7750,30,2-,,210,60,KEV,2.2e-21,6e-22,P,65,0,IT,0.0026,0,,,,,,,,,
5,5,B,7811,17,1-,,260,30,KEV,1.8e-21,2e-22,P,90,0,A,0,0,,,,,,,,,
5,5,B,7960,70,,,285,91,KEV,1.6e-21,5e-22,A,0,0,,,,,,,,,,,,
5,5,B,8070,50,2+,,0.8,2,MEV,5.696e-22,1.4241e-22,P,7,0,IT,0,0,D,0,0,,,,,,
5,5,B,8680,0,(1+ 2+),AP,220,,KEV,2.1e-21,,D,0,0,P,0,0,,,,,,,,,
5,5,B,8887,3,3-,,96,4,KEV,4.7e-21,2e-22,P,85,0,A,0,0,N,0,0,= 1,,,,,
5,5,B,8895,1,2+,,39,1,KEV,1.17e-20,3e-22,P,35,0,IT,0.0013,0,A,0,0,= 1,,,,,
5,5,B,9580,60,,,257,64,KEV,1.8e-21,4e-22,A,0,0,,,,,,,,,,,,
5,5,B,9700,0,,AP,630,,KEV,7e-22,,A,0,0,P,0,0,N,0,0,,,,,,
5,5,B,10825,9,(2+ 3+ 4+),,0.35,7,MEV,1.302e-21,2.604e-22,P,0,0,N,0,0,IT,0,0,,,,,,
5,5,B,11511,30,,,316,44,KEV,1.4e-21,2e-22,A,0,0,IT,0,0,,,,,,,,,
5,5,B,12564,26,(0+ 1+ 2+),,106,26,KEV,4.3e-21,1.1e-21,P,0,0,IT,0,0,,,,,,,,,
5,5,B,13494,50,(0+ 1+ 2+),,300,50,KEV,1.5e-21,3e-22,P,0,0,IT,0,0,,,,,,,,,
5,5,B,14340,10,,,0.8,2,MEV,5.696e-22,1.4241e-22,A,0,0,P,0,0,IT,0,0,,,,,,
5,5,B,18430,0,2-,,340,,KEV,1.3e-21,0,3HE,0,0,IT,0,0,,,,= 1,,,,,
5,5,B,18800,0,2+ 1+,LT,600,,KEV,8e-22,,A,13.4,0,3HE,0,0,IT,0,0,,,,,,
5,5,B,19290,0,2-,,190,14,KEV,2.4e-21,2e-22,A,10.5,0,3HE,0,0,P,0,0,= 1,,,,,
5,5,B,20100,100,1-,,350,20,KEV,1.3e-21,1e-22,A,0,0,3HE,0,0,3H,0,0,= 1,,,,,
5,5,B,21100,0,,,,,,,,3HE,0,0,IT,0,0,,,,,,,,,
5,5,B,23100,100,,,,,,,,N,0,0,IT,0,0,,,,,,,,,
5,6,B,8920.47,0.11,5/2-,,4.374,23,EV,1.042e-16,5.478e-19,IT,99.8,0,A,0.14,0,,,,,,,,,
5,6,B,9183.5,1,7/2+,,1.8,+15-11,EV,2.532e-16,1.7769545720413336,A,91.6,0,IT,9.4,0,,,,,,,,,
5,6,B,9271.7,1,5/2+,AP,4,,KEV,1.139e-19,,A,99.97,0,IT,0.03,0,,,,,,,,,
5,6,B,9873,4,3/2+,,109,14,KEV,4.2e-21,5e-22,A,0,0,,,,,,,,,,,,
5,6,B,10262,8,3/2-,,163,22,KEV,2.8e-21,4e-22,A,89.5,0,IT,10.5,0,,,,,,,,,
5,6,B,10330,8,5/2-,,112,10,KEV,4.1e-21,4e-22,A,100,0,IT,0.0089,0,,,,,,,,,
5,6,B,10602,4,7/2+,,91,20,KEV,5e-21,1.1e-21,A,100,0,IT,0.0002,0,,,,,,,,,
5,6,B,10960,50,5/2-,AP,4.5,,MEV,1.013e-22,,A,0,0,,,,,,,,,,,,
5,6,B,11272,14,9/2+,,110,20,KEV,4.1e-21,8e-22,A,100,0,IT,0,0,,,,,,,,,
5,6,B,11450,17,,,93,17,KEV,4.9e-21,9e-22,A,0,0,,,,,,,,,,,,
